FID,Name,Type,r2_PCs,r2_Residuals,r2_age_recruitment,r2_assessment_centre,r2_batch,r2_bmi,r2_fasting,r2_month_attending,r2_sex,r2_smoking,r2_spectrometer,r2_time_analysis,r2_time_day,r2_acquisition_time,r2_device_ID,r2_dilution_factor,r2_Batch,r2_panel_date,r2_ppp_sel,p.value_PCs,p.value_Residuals,p.value_age_recruitment,p.value_assessment_centre,p.value_batch,p.value_bmi,p.value_fasting,p.value_month_attending,p.value_sex,p.value_smoking,p.value_spectrometer,p.value_time_analysis,p.value_time_day,p.value_acquisition_time,p.value_device_ID,p.value_dilution_factor,p.value_Batch,p.value_panel_date,p.value_ppp_sel
rln2,RLN2,Proteins,0.00075,0.94515,0.02651,0.00186,,0.00432,2e-05,0.00039,0.01928,0.00062,,,0,,,,2e-05,0.00106,3e-05,0.002,NA,6e-126,2e-09,NA,2e-43,0.4,0.1,8e-57,1e-07,NA,NA,0.9,NA,NA,NA,1,1,0.3
rnase1,RNASE1,Proteins,0.00704,0.7862,0.07008,0.00274,,0.11667,0.00284,0.00049,0.00195,0.00481,,,3e-05,,,,6e-05,0.00138,0.00571,8e-31,NA,0,8e-22,NA,0,1e-35,0.005,2e-21,6e-59,NA,NA,0.2,NA,NA,NA,0.7,0.6,1e-69
rnase10,RNASE10,Proteins,0.00588,0.96372,0.01283,0.00143,,0.00951,0,0.00027,0.00211,3e-05,,,0.00062,,,,8e-05,0.00165,0.00187,2e-47,NA,6e-122,3e-06,NA,2e-91,0.9,0.4,4e-21,0.3,NA,NA,2e-07,NA,NA,NA,0.6,0.8,2e-19
rnase3,RNASE3,Proteins,0.00548,0.93314,0.00188,0.03148,,0.01982,0.00056,0.00211,0.00061,0.00098,,,0.00147,,,,0.00018,0.00208,0.00021,3e-25,NA,5e-19,1e-285,NA,1e-195,5e-07,1e-15,3e-06,2e-11,NA,NA,3e-16,NA,NA,NA,0.1,0.2,0.002
rnase4,RNASE4,Proteins,0.01257,0.80253,0.06779,0.00366,,0.10168,0.0012,0.00059,0.00294,0.00188,,,3e-04,,,,8e-05,0.00142,0.00337,8e-86,NA,0,2e-29,NA,0,3e-15,0.001,7e-05,6e-23,NA,NA,9e-05,NA,NA,NA,0.5,0.7,8e-40
rnase6,RNASE6,Proteins,0.00835,0.78755,0.06618,0.00353,,0.09187,0.00318,0.00085,0.0025,0.0158,,,0.01124,,,,4e-05,0.0015,0.00743,8e-37,NA,0,7e-30,NA,0,3e-39,3e-06,1e-29,3e-186,NA,NA,2e-133,NA,NA,NA,0.8,0.4,4e-89
rnaseh2a,RNASEH2A,Proteins,0.00332,0.97092,0.00359,0.01203,,0.00394,0.00028,0.00158,0.00228,0.00029,,,0.00021,,,,1e-04,0.00137,7e-05,5e-25,NA,4e-22,2e-99,NA,9e-40,0.0005,1e-10,2e-09,0.0003,NA,NA,0.002,NA,NA,NA,0.5,1,0.07
rnaset2,RNASET2,Proteins,0.02157,0.89568,0.01681,0.00191,,0.04177,4e-04,0.00076,0.01388,0.00224,,,6e-05,,,,8e-05,0.00149,0.00336,5e-155,NA,6e-173,4e-11,NA,0,1e-05,0.0001,5e-143,5e-25,NA,NA,0.08,NA,NA,NA,0.6,0.9,9e-37
rnf149,RNF149,Proteins,0.01919,0.89362,0.03647,0.00258,,0.03096,0,0.00063,0.00074,0.00933,,,0.00119,,,,7e-05,0.00134,0.00389,9e-167,NA,0,2e-16,NA,3e-312,0.7,0.002,1e-07,1e-96,NA,NA,8e-14,NA,NA,NA,0.7,1,2e-41
rnf168,RNF168,Proteins,0.00091,0.99527,8e-05,0.00068,,5e-05,0,0.00032,0,0.00139,,,0.00017,,,,5e-05,0.00098,9e-05,0.002,NA,0.07,0.09,NA,0.1,0.7,0.3,0.7,2e-14,NA,NA,0.008,NA,NA,NA,0.8,1,0.06
rnf31,RNF31,Proteins,0.00078,0.99307,0.00058,0.00235,,1e-05,4e-05,0.00053,0.00012,0.00095,,,0,,,,7e-05,0.00148,2e-05,0.0004,NA,1e-05,2e-12,NA,0.6,0.2,0.02,0.9,3e-10,NA,NA,0.9,NA,NA,NA,0.7,0.9,0.4
rnf4,RNF4,Proteins,0.00119,0.99542,0.00023,0.00041,,4e-05,7e-05,0.00015,0.00012,0.00095,,,0,,,,0.00013,0.00129,0,1e-05,NA,0.003,0.6,NA,0.2,0.09,0.9,0.04,2e-10,NA,NA,0.8,NA,NA,NA,0.4,1,0.8
rnf41,RNF41,Proteins,0.00226,0.92461,0.00115,0.04614,,0.00803,0,0.0103,0.00386,0.00016,,,0.00112,,,,0.00011,0.00225,1e-05,3e-09,NA,0.02,0,NA,2e-80,0.9,4e-92,2e-29,0.007,NA,NA,1e-12,NA,NA,NA,0.4,0.2,0.4
rnf43,RNF43,Proteins,0.00412,0.98041,0.00135,0.00154,,0.00941,0,0.00023,0.00105,0.00063,,,0,,,,0.00013,0.00104,1e-04,3e-34,NA,7e-14,7e-07,NA,9e-90,0.9,0.5,5e-11,2e-07,NA,NA,0.7,NA,NA,NA,0.4,1,0.04
rnf5,RNF5,Proteins,0.00795,0.94949,0.00099,0.01897,,0.00389,0.00041,0.00831,0.00151,1e-05,,,0.00562,,,,0.00011,0.00247,0.00025,6e-61,NA,0.7,1e-162,NA,4e-39,2e-05,2e-71,2e-06,0.5,NA,NA,1e-55,NA,NA,NA,0.4,0.04,0.0008
robo1,ROBO1,Proteins,0.0036,0.92178,0.00497,0.00189,,0.02887,0.00044,0.00054,0.03358,0.00193,,,4e-05,,,,0.00011,0.00125,0.00099,2e-19,NA,9e-10,2e-10,NA,1e-287,6e-06,0.009,5e-293,4e-21,NA,NA,0.2,NA,NA,NA,0.4,1,1e-11
robo2,ROBO2,Proteins,0.00453,0.8708,0.0278,0.00183,,3e-04,7e-05,0.00049,0.09094,1e-05,,,0.00026,,,,8e-05,0.0015,0.0014,3e-31,NA,2e-225,7e-11,NA,0.0001,0.06,0.01,0,0.6,NA,NA,0.0003,NA,NA,NA,0.6,0.9,9e-17
robo4,ROBO4,Proteins,0.00314,0.988,0.00461,6e-04,,0.00061,5e-05,0.00044,0.00047,0.00022,,,6e-05,,,,0.00011,0.00146,0.00023,2e-19,NA,5e-44,0.2,NA,4e-07,0.2,0.07,2e-05,0.002,NA,NA,0.1,NA,NA,NA,0.4,1,0.002
ror1,ROR1,Proteins,0.01712,0.90988,0.04975,0.00221,,0.00701,3e-04,0.00077,0.00685,0.00288,,,0.00028,,,,7e-05,0.00143,0.00145,7e-124,NA,0,3e-13,NA,7e-73,0.0002,0.0002,4e-52,5e-31,NA,NA,0.0003,NA,NA,NA,0.6,0.9,2e-16
rp2,RP2,Proteins,0.00159,0.96736,0.00088,0.0191,,0.00435,3e-05,0.00234,0.00201,0,,,0.00028,,,,1e-04,0.00196,0,2e-06,NA,0.5,3e-163,NA,2e-43,0.2,5e-17,1e-12,0.8,NA,NA,0.0005,NA,NA,NA,0.5,0.6,0.9
rpa2,RPA2,Proteins,0.00047,0.99393,0.00014,0.00234,,4e-04,0,0.00065,0.00023,0.00022,,,6e-05,,,,6e-05,0.00132,0.00017,0.001,NA,0.8,3e-12,NA,4e-05,0.7,0.004,0.06,0.002,NA,NA,0.1,NA,NA,NA,0.8,1,0.008
rpe,RPE,Proteins,0.00139,0.96311,0.00071,0.02429,,0.00164,9e-05,0.00243,0.00108,0.00021,,,0.00253,,,,0.00018,0.00232,1e-05,1e-08,NA,0.06,2e-210,NA,2e-17,0.05,9e-18,7e-06,0.003,NA,NA,7e-26,NA,NA,NA,0.2,0.04,0.5
rpgr,RPGR,Proteins,0.00078,0.99635,6e-05,0.00072,,6e-05,0,3e-04,0.00024,6e-05,,,1e-05,,,,3e-05,0.00138,0,0.001,NA,0.3,0.06,NA,0.1,0.9,0.3,0.004,0.1,NA,NA,0.6,NA,NA,NA,0.9,1,0.9
rpl14,RPL14,Proteins,0.00164,0.93888,0.00086,0.0124,,0.03672,7e-04,0.00221,0.00035,0.00062,,,0.00343,,,,0.00021,0.00169,0.00027,1e-08,NA,3e-09,1e-103,NA,0,2e-08,3e-16,0.0003,1e-07,NA,NA,4e-35,NA,NA,NA,0.09,0.8,0.0005
rps10,RPS10,Proteins,0.00059,0.99258,0.00111,0.00065,,0.00195,0,0.00036,5e-05,0.00054,,,0,,,,3e-04,0.00187,0,0.002,NA,2e-11,0.1,NA,2e-19,1,0.2,0.5,2e-06,NA,NA,1,NA,NA,NA,0.03,0.7,1
rras,RRAS,Proteins,0.0017,0.95999,0.00159,0.02562,,0.00256,0.00017,0.00181,0.00134,0.00024,,,0.00219,,,,0.00014,0.00258,7e-05,1e-05,NA,5e-13,3e-221,NA,5e-26,0.007,2e-12,1e-10,0.001,NA,NA,2e-22,NA,NA,NA,0.3,0.01,0.07
rrm2,RRM2,Proteins,0.00203,0.96141,0.00122,0.00362,,0.01741,0.00082,0.00531,0.0029,0.00281,,,0.00012,,,,6e-05,0.00159,0.00071,2e-05,NA,0.02,3e-23,NA,8e-165,2e-09,4e-43,8e-19,3e-28,NA,NA,0.02,NA,NA,NA,0.8,1,3e-08
rrm2b,RRM2B,Proteins,0.00159,0.9593,0.00145,0.02187,,0.00546,1e-05,0.00261,0.0043,7e-05,,,0.00141,,,,7e-05,0.00183,2e-05,2e-06,NA,3e-07,2e-186,NA,2e-53,0.6,4e-19,1e-34,0.08,NA,NA,5e-15,NA,NA,NA,0.7,0.8,0.4
rrp15,RRP15,Proteins,0.00083,0.99667,0.00022,0.00051,,1e-05,4e-05,0.00027,8e-05,2e-04,,,0,,,,8e-05,0.00106,4e-05,0.004,NA,0.005,0.4,NA,0.5,0.2,0.4,0.2,0.004,NA,NA,0.8,NA,NA,NA,0.7,1,0.2
rspo1,RSPO1,Proteins,0.02183,0.91186,0.0396,0.00227,,0.00103,0.00183,0.00177,0.01124,0.00377,,,0.00117,,,,4e-05,0.00131,0.00228,7e-193,NA,0,1e-13,NA,4e-12,3e-20,5e-13,7e-45,7e-40,NA,NA,2e-13,NA,NA,NA,0.8,1,9e-25
rspo3,RSPO3,Proteins,0.01913,0.83549,0.12348,0.00375,,0.00059,0.00019,0.00233,0.00753,0.00167,,,0.00021,,,,0.00013,0.00137,0.00413,8e-153,NA,0,3e-30,NA,4e-08,0.002,2e-20,2e-85,2e-20,NA,NA,0.001,NA,NA,NA,0.2,1,4e-48
rtbdn,RTBDN,Proteins,0.00823,0.8962,0.0339,0.02354,,0.02211,0,0.00242,0.00742,0.00169,,,0.00165,,,,8e-05,0.00155,0.0012,8e-37,NA,1e-312,4e-221,NA,2e-227,0.7,2e-19,1e-44,4e-19,NA,NA,9e-19,NA,NA,NA,0.5,0.9,5e-14
rtkn2,RTKN2,Proteins,0.00031,0.99633,1e-04,0.00072,,3e-05,0,0.00022,0.00046,0.00016,,,4e-05,,,,0.00011,0.00145,6e-05,0.1,NA,0.05,0.07,NA,0.2,0.7,0.6,1e-05,0.009,NA,NA,0.2,NA,NA,NA,0.5,1,0.1
rtn4ip1,RTN4IP1,Proteins,0.00401,0.97078,0.00109,0.01153,,0.00397,1e-05,0.00148,0.00108,0.00014,,,0.00358,,,,4e-05,0.00228,3e-05,5e-18,NA,4e-07,8e-95,NA,5e-40,0.4,8e-10,5e-07,0.01,NA,NA,3e-36,NA,NA,NA,0.9,0.07,0.3
rtn4r,RTN4R,Proteins,0.00955,0.7795,0.00391,0.00241,,0.16625,0.00081,0.00019,0.03235,0.00024,,,0.00301,,,,7e-05,0.00143,0.00027,2e-60,NA,4e-38,1e-18,NA,0,2e-11,0.5,0,0.0002,NA,NA,6e-38,NA,NA,NA,0.5,0.8,0.0001
ruvbl1,RUVBL1,Proteins,0.00314,0.99004,0.00074,0.00146,,0.00012,2e-05,0.00093,0.00149,3e-05,,,0.00024,,,,0.00018,0.00161,0,8e-24,NA,2e-07,4e-06,NA,0.02,0.4,5e-05,2e-14,0.3,NA,NA,0.001,NA,NA,NA,0.2,1,0.9
rwdd1,RWDD1,Proteins,0.00249,0.9373,0.001,0.03842,,0.00519,0,0.00457,0.00399,0.00019,,,0.00451,,,,0.00013,0.00219,2e-05,2e-10,NA,0.3,0,NA,1e-53,0.8,8e-39,8e-32,0.003,NA,NA,9e-47,NA,NA,NA,0.3,0.2,0.4
ryr1,RYR1,Proteins,0.00046,0.99679,0.00012,0.00088,,0.00011,1e-05,0.00026,5e-05,0,,,1e-05,,,,8e-05,0.0012,3e-05,0.03,NA,0.03,0.01,NA,0.03,0.5,0.4,0.2,0.7,NA,NA,0.5,NA,NA,NA,0.7,1,0.3
s100a11,S100A11,Proteins,0.00199,0.87282,0.01477,0.06003,,0.03702,0.00117,0.00273,0.00088,0.00576,,,2e-05,,,,0.00021,0.00154,0.00105,2e-09,NA,3e-153,0,NA,0,5e-14,7e-23,5e-08,3e-62,NA,NA,0.4,NA,NA,NA,0.07,0.8,1e-12
s100a12,S100A12,Proteins,0.00391,0.91782,0.0037,0.04559,,0.01143,0.00016,0.002,0.00848,0.00331,,,0.00094,,,,0.00013,0.00162,0.00092,1e-29,NA,3e-33,0,NA,2e-115,0.007,8e-15,8e-81,8e-35,NA,NA,5e-11,NA,NA,NA,0.3,0.9,7e-11
s100a13,S100A13,Proteins,0.00326,0.90218,0.0547,0.00657,,0.01805,0.00011,0.00057,0.01126,0.00073,,,0.00017,,,,0.00017,0.00116,0.00108,8e-18,NA,0,3e-52,NA,1e-181,0.02,0.005,2e-91,7e-09,NA,NA,0.005,NA,NA,NA,0.2,1,2e-12
s100a14,S100A14,Proteins,0.00347,0.98235,0.00332,0.00165,,0.00122,0.00045,0.00044,0.0049,8e-05,,,0.00077,,,,7e-05,0.00124,6e-05,1e-15,NA,1e-13,8e-08,NA,3e-13,1e-05,0.06,7e-29,0.07,NA,NA,6e-09,NA,NA,NA,0.7,1,0.1
s100a16,S100A16,Proteins,0.00214,0.98373,0.00376,0.00118,,9e-05,0.00015,0.00037,0.00463,0,,,0.00223,,,,9e-05,0.00146,0.00015,5e-08,NA,7e-28,0.0002,NA,0.05,0.01,0.2,6e-36,0.8,NA,NA,3e-22,NA,NA,NA,0.6,1,0.01
s100a3,S100A3,Proteins,0.00165,0.98814,0.00268,0.00092,,0.00364,0,9e-05,0.00125,0.00016,,,5e-05,,,,8e-05,0.00118,0.00016,3e-10,NA,8e-25,0.005,NA,4e-36,0.8,1,3e-11,0.009,NA,NA,0.1,NA,NA,NA,0.6,1,0.008
s100a4,S100A4,Proteins,0.0013,0.93577,0.005,0.03752,,0.00155,1e-05,0.0055,0.00576,0.00079,,,0.00374,,,,0.00024,0.00246,0.00036,0.0008,NA,1e-37,0,NA,4e-17,0.6,2e-47,2e-45,2e-09,NA,NA,5e-39,NA,NA,NA,0.05,0.07,5e-05
s100g,S100G,Proteins,0.00656,0.95312,0.01448,0.00261,,3e-05,0.01553,0.00137,4e-05,0.00446,,,6e-05,,,,3e-05,0.00128,0.00044,6e-47,NA,6e-143,8e-16,NA,0.2,4e-153,5e-09,0.2,2e-45,NA,NA,0.1,NA,NA,NA,0.9,1,8e-06
s100p,S100P,Proteins,0.01035,0.92578,0.02783,0.00909,,0.01554,0,0.00222,0.00476,0.00027,,,0.00055,,,,0.00019,0.00169,0.00173,1e-88,NA,5e-250,4e-74,NA,3e-153,0.6,2e-16,8e-27,0.0005,NA,NA,7e-07,NA,NA,NA,0.1,0.8,1e-18
saa4,SAA4,Proteins,0.00585,0.94545,0.00589,0.00079,,0.02784,3e-04,0.00058,0.01057,0.00054,,,0.00013,,,,0.00026,0.00178,0,5e-47,NA,1e-41,0.01,NA,2e-273,0.0002,0.005,1e-87,7e-07,NA,NA,0.01,NA,NA,NA,0.04,0.4,1
safb2,SAFB2,Proteins,0.001,0.98675,0.00051,0.0044,,0.00285,0,0.00103,0.00084,2e-05,,,0.00058,,,,2e-04,0.00137,0.00045,0.0003,NA,6e-05,6e-30,NA,9e-29,0.8,5e-06,4e-08,0.4,NA,NA,5e-07,NA,NA,NA,0.1,1,9e-06
sag,SAG,Proteins,0.00043,0.99698,0.00014,0.00043,,0.00019,0,0.00026,0.00021,0,,,1e-05,,,,7e-05,0.00125,3e-05,0.04,NA,0.05,0.6,NA,0.005,0.9,0.4,0.01,0.8,NA,NA,0.6,NA,NA,NA,0.7,1,0.3
samd9l,SAMD9L,Proteins,0.00235,0.93716,0.00061,0.04592,,0.00371,5e-05,0.00579,0.00083,0.00014,,,0.00121,,,,8e-05,0.00209,5e-05,5e-13,NA,0.4,0,NA,2e-38,0.1,8e-50,0.001,0.01,NA,NA,1e-13,NA,NA,NA,0.6,0.2,0.1
sap18,SAP18,Proteins,0.00076,0.99701,0.00024,0.00057,,0,1e-05,1e-04,0.00019,6e-05,,,0,,,,0.00011,0.00097,0,0.01,NA,0.002,0.2,NA,0.8,0.6,1,0.005,0.1,NA,NA,0.9,NA,NA,NA,0.5,1,1
sarg,SARG,Proteins,0.002,0.93889,0.00157,0.03824,,0.00593,0.00028,0.00452,0.00286,0.00077,,,0.00266,,,,0.00019,0.002,9e-05,1e-10,NA,0.1,0,NA,1e-60,0.0004,4e-38,5e-15,3e-09,NA,NA,4e-28,NA,NA,NA,0.1,0.3,0.04
sart1,SART1,Proteins,0.00094,0.92599,0.00335,0.02459,,0.02815,0.00119,0.00193,0.00275,0.00313,,,0.00534,,,,7e-05,0.00171,0.00087,3e-06,NA,2e-31,2e-218,NA,5e-273,3e-13,7e-14,2e-25,2e-32,NA,NA,6e-54,NA,NA,NA,0.7,0.7,4e-10
sat1,SAT1,Proteins,0.00172,0.99115,0.00264,0.00057,,0.00021,9e-05,0.00011,0.00187,0.00039,,,0,,,,4e-05,0.00121,0,2e-12,NA,4e-25,0.3,NA,0.003,0.05,1,5e-18,5e-05,NA,NA,0.9,NA,NA,NA,0.9,1,0.7
sat2,SAT2,Proteins,0.00106,0.97451,0.00088,0.0031,,0.01276,0.00078,0.00078,0.00366,0.00017,,,0.00097,,,,4e-05,0.00098,0.00031,6e-05,NA,3e-05,6e-19,NA,1e-121,6e-09,0.0004,7e-32,0.006,NA,NA,9e-11,NA,NA,NA,0.9,1,0.0002
satb1,SATB1,Proteins,0.00081,0.98258,0.00045,0.00873,,0.00125,0,0.00103,0.00056,3e-05,,,0.00278,,,,6e-05,0.00161,1e-04,0.009,NA,0.1,2e-68,NA,1e-13,0.7,5e-06,0.006,0.2,NA,NA,3e-28,NA,NA,NA,0.7,0.8,0.04
sbsn,SBSN,Proteins,0.00494,0.94432,0.00684,0.00338,,0.00701,0.00191,0.00528,0.00121,0.00023,,,0.02284,,,,0.00031,0.00166,6e-05,5e-25,NA,5e-61,2e-22,NA,4e-71,1e-20,5e-45,5e-05,0.001,NA,NA,4e-225,NA,NA,NA,0.01,0.8,0.09
scamp3,SCAMP3,Proteins,0.00224,0.93066,0.00151,0.03544,,0.01662,6e-05,0.00617,0.00199,0.00059,,,0.00189,,,,6e-05,0.0027,7e-05,4e-12,NA,5e-09,0,NA,1e-165,0.09,8e-54,7e-14,2e-07,NA,NA,2e-20,NA,NA,NA,0.8,0.02,0.07
scara5,SCARA5,Proteins,0.0054,0.80189,0.1174,0.00279,,0.05568,0.00106,0.0018,0.00997,0.00017,,,0,,,,0.00012,0.00143,0.0023,6e-35,NA,0,8e-22,NA,0,5e-14,8e-16,6e-31,0.003,NA,NA,0.7,NA,NA,NA,0.3,0.8,1e-28
scarb1,SCARB1,Proteins,0.00071,0.99486,3e-05,5e-04,,0.00148,3e-05,0.00027,9e-05,6e-05,,,8e-05,,,,0.00012,0.00172,5e-05,0.004,NA,0.3,0.4,NA,3e-15,0.3,0.4,0.05,0.1,NA,NA,0.06,NA,NA,NA,0.4,0.9,0.2
scarb2,SCARB2,Proteins,0.00604,0.76685,0.13007,0.00248,,0.08045,0.00266,0.00129,0.00223,0.00062,,,5e-04,,,,0.00017,0.0013,0.00534,3e-34,NA,0,6e-19,NA,0,3e-33,1e-10,2e-19,6e-09,NA,NA,2e-07,NA,NA,NA,0.1,0.9,8e-65
scarf1,SCARF1,Proteins,0.00778,0.95108,0.0023,0.01113,,0.0109,3e-05,0.00272,0.00201,0.00081,,,0.00933,,,,5e-05,0.00164,0.00023,1e-45,NA,6e-20,2e-93,NA,1e-108,0.2,5e-21,4e-17,1e-09,NA,NA,2e-93,NA,NA,NA,0.8,0.8,0.001
scarf2,SCARF2,Proteins,0.01909,0.73457,0.21791,0.00353,,0.00397,9e-05,0.00041,0.01146,0.002,,,9e-05,,,,0.00013,0.00118,0.00555,9e-192,NA,0,6e-33,NA,3e-52,0.02,0.01,2e-128,3e-27,NA,NA,0.02,NA,NA,NA,0.2,0.9,2e-72
scg2,SCG2,Proteins,0.01196,0.89044,0.02486,0.02299,,0.00363,0.0205,0.00061,0.00153,0.00222,,,0.01826,,,,0.00017,0.00201,0.00082,3e-89,NA,2e-244,9e-219,NA,1e-39,5e-214,0.002,0.009,5e-25,NA,NA,4e-191,NA,NA,NA,0.1,0.3,3e-10
scg3,SCG3,Proteins,0.00503,0.89921,0.00108,0.00315,,0.05204,0.00014,0.00028,0.03057,0.00655,,,0.00057,,,,8e-05,0.00095,0.00036,5e-31,NA,1e-09,1e-21,NA,0,0.01,0.3,9e-309,3e-69,NA,NA,2e-07,NA,NA,NA,0.6,1,3e-05
scgb1a1,SCGB1A1,Proteins,0.00958,0.88629,0.05102,0.00295,,0.00161,1e-05,0.00044,0.00623,0.02972,,,0.00769,,,,8e-05,0.00143,0.00294,1e-71,NA,0,3e-20,NA,1e-18,0.5,0.03,3e-64,1e-307,NA,NA,4e-82,NA,NA,NA,0.6,0.9,2e-32
scgb2a2,SCGB2A2,Proteins,0.00046,0.9948,0.00056,0.00074,,0.0012,3e-05,0.00033,2e-05,0,,,0,,,,0.00012,0.00173,2e-05,0.06,NA,2e-06,0.06,NA,1e-12,0.3,0.2,0.6,0.9,NA,NA,0.9,NA,NA,NA,0.4,0.8,0.4
scgb3a1,SCGB3A1,Proteins,0.01241,0.87291,0.01063,0.0012,,0.03408,6e-05,0.00027,0.03983,0.02464,,,0.00116,,,,6e-05,0.00136,0.00141,3e-97,NA,2e-112,1e-05,NA,0,0.08,0.3,0,3e-256,NA,NA,9e-14,NA,NA,NA,0.8,0.9,2e-16
scgb3a2,SCGB3A2,Proteins,0.00726,0.82857,0.00819,0.00117,,0.08549,0.00015,0.01114,0.01558,0.03454,,,0.00551,,,,7e-05,0.00169,0.00064,9e-45,NA,2e-90,7e-06,NA,0,0.005,4e-115,4e-172,0,NA,NA,2e-63,NA,NA,NA,0.6,0.4,1e-08
scgn,SCGN,Proteins,0.00472,0.94735,0.01451,0.00092,,0.00703,0.0048,0.00064,0.01354,1e-05,,,0.00423,,,,5e-05,0.00144,0.00075,9e-33,NA,5e-130,0.004,NA,3e-69,6e-48,0.003,8e-121,0.5,NA,NA,2e-42,NA,NA,NA,0.8,1,8e-09
scin,SCIN,Proteins,0.00102,0.99555,0.00032,0.00055,,4e-05,0,0.00033,0.00018,0.00076,,,5e-05,,,,4e-05,0.00114,3e-05,4e-07,NA,0.001,0.3,NA,0.2,0.8,0.2,0.03,2e-08,NA,NA,0.1,NA,NA,NA,0.9,1,0.3
scly,SCLY,Proteins,0.00486,0.84298,0.00652,0.00265,,0.06397,0.00161,0.00237,0.0673,0.00575,,,4e-04,,,,2e-05,0.00156,1e-05,9e-28,NA,2e-06,5e-19,NA,0,1e-19,2e-20,0,2e-65,NA,NA,6e-06,NA,NA,NA,1,0.8,0.6
scn2a,SCN2A,Proteins,0.00072,0.99652,1e-05,0.00097,,1e-04,0,0.00028,7e-05,2e-05,,,0,,,,1e-04,0.00118,3e-05,0.003,NA,1,0.004,NA,0.04,0.8,0.4,0.1,0.4,NA,NA,1,NA,NA,NA,0.5,1,0.2
scn2b,SCN2B,Proteins,0.00078,0.99401,4e-05,0.00083,,0.00199,0,1e-04,2e-04,1e-05,,,2e-05,,,,5e-05,0.00189,7e-05,0.006,NA,0.3,0.02,NA,5e-20,0.8,1,0.005,0.6,NA,NA,0.3,NA,NA,NA,0.8,0.5,0.08
scn3a,SCN3A,Proteins,0.00042,0.99682,2e-05,0.00047,,0.00023,0,0.00011,0.00059,0,,,3e-05,,,,0.00016,0.00115,0,0.06,NA,0.9,0.5,NA,0.002,0.9,0.9,1e-06,0.8,NA,NA,0.3,NA,NA,NA,0.2,1,0.9
scn3b,SCN3B,Proteins,0.00085,0.9968,0.00014,0.00041,,1e-04,0,0.00011,0.00032,0.00014,,,0,,,,1e-05,0.00111,1e-05,0.01,NA,0.02,0.7,NA,0.05,0.7,0.9,0.0003,0.02,NA,NA,0.8,NA,NA,NA,1,1,0.5
scn4b,SCN4B,Proteins,0.00179,0.92165,0.01067,0.00145,,0.01931,0.00016,0.00021,0.04001,0.00318,,,0,,,,3e-05,0.00086,0.00068,5e-06,NA,7e-78,9e-07,NA,7e-191,0.007,0.6,0,3e-33,NA,NA,0.7,NA,NA,NA,0.9,1,3e-08
scp2,SCP2,Proteins,0.00271,0.98328,0.00866,0.00094,,0.00082,2e-05,0.00024,0.00099,0.00049,,,0.00022,,,,9e-05,0.00149,6e-05,3e-19,NA,2e-81,0.005,NA,4e-09,0.3,0.5,1e-10,5e-06,NA,NA,0.002,NA,NA,NA,0.6,1,0.1
scpep1,SCPEP1,Proteins,0.00475,0.92516,0.00374,0.01102,,0.02654,0.00016,0.00139,0.01282,0.00713,,,0.0049,,,,0.00011,0.0019,0.00036,2e-31,NA,2e-27,5e-92,NA,1e-258,0.007,3e-09,4e-116,1e-71,NA,NA,7e-50,NA,NA,NA,0.4,0.5,6e-05
scrg1,SCRG1,Proteins,0.00739,0.7299,0.15901,0.00283,,0.02605,0.00139,0.00074,0.06729,0.00055,,,6e-05,,,,7e-05,0.001,0.00373,1e-38,NA,0,4e-25,NA,0,1e-19,8e-06,0,1e-08,NA,NA,0.05,NA,NA,NA,0.5,1,1e-49
scrib,SCRIB,Proteins,0.00198,0.96112,0.00031,0.01325,,0.0163,0,0.00387,0.00035,0.00065,,,8e-05,,,,0.00013,0.00182,0.00014,2e-12,NA,0.3,1e-108,NA,3e-155,0.6,3e-30,0.08,1e-07,NA,NA,0.07,NA,NA,NA,0.3,0.7,0.01
scrn1,SCRN1,Proteins,0.00409,0.95342,0.00477,0.02337,,0.00305,1e-05,0.00297,0.00167,4e-05,,,0.0048,,,,0.00013,0.00166,0,7e-29,NA,6e-35,8e-206,NA,2e-31,0.6,5e-23,0.0002,0.2,NA,NA,2e-48,NA,NA,NA,0.3,0.8,0.7
sct,SCT,Proteins,0.01846,0.96026,0.00344,0.00299,,0.00508,0.00321,0.00078,0.00113,0.00221,,,0.00047,,,,0.00011,0.00145,0.00042,1e-148,NA,6e-25,4e-18,NA,5e-50,3e-32,0.0003,0.02,9e-23,NA,NA,6e-06,NA,NA,NA,0.4,0.9,2e-05
sdc1,SDC1,Proteins,0.00259,0.89938,0.00242,0.00176,,0.01222,0.0014,0.00243,0.05246,0.00099,,,0.02001,,,,0.00011,0.00161,0.00262,8e-09,NA,2e-23,1e-09,NA,9e-127,4e-16,2e-19,0,8e-12,NA,NA,2e-205,NA,NA,NA,0.4,0.8,1e-28
sdc4,SDC4,Proteins,0.00536,0.97188,0.00384,0.00301,,0.00197,2e-05,0.00104,0.00327,0.00037,,,0.00684,,,,0.00013,0.00144,0.00083,2e-35,NA,5e-07,2e-18,NA,2e-20,0.4,4e-06,0.8,6e-05,NA,NA,9e-67,NA,NA,NA,0.3,1,2e-09
